OrderID,CustomerName,MenuItem,Quantity,OrderDate,PricePerUnit,TotalPrice
95059,Gary Gilbert,Cheesecake,2,2023-09-21 13:25:53,24.51,49.02
90633,Natalie Miller,Spring Rolls,2,2023-01-11 06:20:19,11.12,22.24
4708,James Gillespie,Ice Cream,3,2023-03-07 12:02:36,11.7,35.1
91042,Christina Patrick,Steak,4,2023-01-19 16:48:18,23.92,95.68
87479,Patricia Harrison,Garlic Bread,3,2023-10-12 22:26:49,17.88,53.64
82210,George Brown,Ice Cream,2,2023-08-26 01:07:07,11.08,22.16
90985,Melissa Bell,Chicken Wings,5,2023-07-12 14:32:12,15.94,79.7
66504,Yolanda Klein,Pizza,4,2023-04-15 10:57:45,27.23,108.92
1422,Bradley Nelson,Coffee,4,2023-03-26 17:39:01,27.3,109.2
83151,Kaitlyn Parks,Burger,3,2023-12-07 07:16:30,31.94,95.82
77335,Joanne Mack,Spring Rolls,3,2023-12-27 00:10:38,33.78,101.34
87783,Kelly Robinson,Soda,2,2023-12-12 23:34:48,48.54,97.08
26638,Frederick Ramirez,Ice Cream,1,2023-07-02 00:00:35,49.24,49.24
85933,Timothy Santiago,Chocolate Cake,2,2023-01-07 06:17:06,47.52,95.04
42447,Eric Hughes,Steak,1,2023-07-12 23:09:30,49.81,49.81
58010,David Bailey,Chicken Wings,3,2023-01-16 03:21:53,41.05,123.15
84441,Michael Dennis,Soda,4,2023-10-06 02:06:59,25.18,100.72
28271,Brittany Ford,Ice Cream,1,2023-01-07 09:28:45,45.76,45.76
71741,Mrs. Amanda Wood DDS,Chicken Wings,5,2023-04-16 06:08:08,26.33,131.65
6907,Karen Bailey,Chicken Wings,2,2023-05-20 00:44:45,27.16,54.32
51872,Robert Smith,Cheesecake,3,2023-05-15 15:28:51,13.96,41.88
99764,Eduardo Williams,Steak,3,2023-01-16 16:06:13,37.16,111.48
33715,Samantha Cortez,Wine,1,2023-12-22 08:36:22,19.06,19.06
86216,Shannon Griffin,Chocolate Cake,1,2023-11-06 03:39:31,31.96,31.96
11491,James Stein,Pizza,5,2023-12-16 14:20:19,12.81,64.05
7868,Vincent Wilson,Garlic Bread,1,2023-08-08 19:38:09,45.13,45.13
17248,Lisa Miranda,Ice Cream,3,2023-11-03 13:08:48,38.84,116.52
12629,Jesus Chapman,Pizza,4,2023-09-05 21:43:54,9.45,37.8
6695,Katelyn Jones,Wine,2,2023-10-05 20:00:12,38.96,77.92
22349,Zachary Smith,Ice Cream,5,2023-10-11 00:23:41,38.35,191.75
86428,Victoria Smith,Chocolate Cake,5,2023-11-24 21:07:01,33.35,166.75
92125,Jeffery Turner,Chicken Wings,2,2023-10-18 18:45:44,10.32,20.64
68337,Robert Rios,Pasta,3,2023-05-17 05:14:31,48.54,145.62
92792,Barbara Mcconnell,Steak,5,2023-10-08 13:29:12,35.41,177.05
56655,Janet Randall,Garlic Bread,1,2023-10-07 17:44:47,30.99,30.99
56258,Elizabeth Hill,Spring Rolls,2,2023-07-30 07:32:50,31.35,62.7
41554,Amanda Burns,Burger,1,2023-08-13 17:18:58,21.21,21.21
40314,Mrs. Christina Miller,Chicken Wings,2,2023-10-23 20:07:13,10.16,20.32
73012,Miguel Yates,Chicken Wings,3,2023-06-06 19:22:31,40.35,121.05
6606,Steven Williams,Ice Cream,1,2023-04-19 10:11:14,44.08,44.08
49001,Daniel Robinson,Soda,3,2023-09-19 07:53:27,29.21,87.63
40504,Jason Larson,Cheesecake,3,2023-07-12 21:28:59,10.55,31.65
43292,Kimberly Mercer,Soda,3,2023-07-22 03:07:11,34.73,104.19
87282,Debra Owens,Pizza,1,2023-07-08 17:45:14,33.2,33.2
49160,Regina Sherman,Ice Cream,2,2023-02-24 15:07:08,45.13,90.26
56895,Laura Moore,Steak,5,2023-05-21 22:07:16,48.03,240.15
80675,Joseph Austin,Soda,5,2023-08-16 00:37:39,46.97,234.85
44651,Mary Peterson,Pasta,5,2023-06-05 23:48:31,32.22,161.1
17318,Ashley Evans,Chicken Wings,2,2023-01-28 12:22:23,23.38,46.76
88168,Ryan Murray,Garlic Bread,3,2023-02-20 06:37:43,46.12,138.36
55873,Rachel Hamilton,Garlic Bread,1,2023-04-04 17:55:46,28.54,28.54
49997,Adriana Benjamin,Ice Cream,5,2023-02-04 03:07:38,22.42,112.1
40369,Tiffany Valencia,Beer,2,2023-01-27 20:32:47,5.48,10.96
79904,Maria Rivas,Burger,3,2023-09-11 20:54:21,24.98,74.94
21415,Robert Cruz,Coffee,4,2023-07-26 12:51:20,6.99,27.96
84566,John Phillips,Ice Cream,2,2023-01-20 07:30:27,6.84,13.68
29923,Laura Brown,Pasta,2,2023-04-15 06:19:41,38.85,77.7
52576,Rebecca Mack,Coffee,1,2023-06-30 03:07:07,45.43,45.43
25309,David Miller,Garlic Bread,5,2023-04-23 16:18:47,26.26,131.3
87224,Kelsey Arnold,Coffee,5,2023-08-15 00:14:21,43.05,215.25
10381,Jennifer Callahan,Spring Rolls,1,2023-07-20 17:56:34,12.11,12.11
24013,Jennifer Ramirez,Spring Rolls,1,2023-10-01 03:16:24,20.98,20.98
27546,Dr. Yvette Crawford,Steak,5,2023-12-10 09:38:27,42.68,213.4
64398,Chris Johnson,Spring Rolls,3,2023-09-29 13:53:46,16.63,49.89
12356,David Gonzalez,Beer,5,2023-08-26 03:02:46,36.07,180.35
44294,Corey Shah,Ice Cream,3,2023-04-21 03:16:18,31.68,95.04
66312,Natasha Butler,Ice Cream,3,2023-04-30 17:03:13,11.41,34.23
64115,Julie Brooks DVM,Ice Cream,3,2023-06-22 23:01:16,11.49,34.47
79232,Allen Schmidt,Chicken Wings,3,2023-07-22 09:24:09,49.26,147.78
65928,Jeanne Henderson,Beer,2,2023-02-11 07:15:44,32.93,65.86
95422,Diana Pratt,Pasta,1,2023-11-16 12:21:46,7.14,7.14
75375,John Rodriguez,Soda,2,2023-10-31 13:17:01,43.42,86.84
98805,Adrian Fisher,Coffee,3,2023-02-19 18:23:06,41.34,124.02
32354,Carla Jones,Soda,2,2023-09-09 05:47:51,29.31,58.62
20250,Brooke Warren,Steak,1,2023-02-27 11:00:52,27.4,27.4
75135,Kevin Barron,Spring Rolls,1,2023-06-27 17:40:16,33.87,33.87
75601,James Ferrell,Spring Rolls,2,2023-06-02 13:08:49,42.2,84.4
98517,Charles James,Pizza,4,2023-10-03 02:50:13,26.17,104.68
66701,David Skinner,Spring Rolls,5,2023-02-26 07:42:28,6.56,32.8
56045,Robert Mitchell,Spring Rolls,4,2023-08-01 09:46:26,42.7,170.8
43395,Brandon Nelson,Steak,4,2023-01-07 16:10:18,32.14,128.56
8501,Kimberly Morris,Beer,1,2023-03-06 00:17:44,22.17,22.17
52941,Andrew Miller,Ice Cream,5,2023-07-27 14:14:51,33.7,168.5
77684,Timothy Rush,Cheesecake,1,2023-09-14 04:29:53,33.28,33.28
73334,Larry Carter,Wine,4,2023-03-10 17:37:54,28.67,114.68
9062,Zachary Vasquez,Cheesecake,5,2023-12-12 23:18:50,30.24,151.2
87896,Tracy Brooks,Coffee,4,2023-02-02 22:11:30,25.68,102.72
86651,Jessica Willis DDS,Soda,1,2023-05-15 04:37:00,23.31,23.31
45331,Matthew Flores,Soda,3,2023-06-16 07:46:18,47.22,141.66
72574,Connie Munoz,Soda,2,2023-11-11 11:42:41,35.96,71.92
8511,Brooke Morris,Cheesecake,1,2023-01-29 13:29:37,40.83,40.83
92338,Danielle Garcia,Pasta,1,2023-09-06 21:42:24,34.32,34.32
27554,Jordan Finley,Burger,4,2023-12-10 12:35:02,44.49,177.96
19047,Ryan Hill,Chocolate Cake,5,2023-06-16 20:26:17,33.08,165.4
68200,Megan Phillips,Chicken Wings,5,2023-02-10 07:57:41,46.63,233.15
81465,Justin Allen,Burger,5,2023-04-12 00:15:16,31.44,157.2
38121,Kristen Kelley,Spring Rolls,1,2023-05-26 04:15:58,6.07,6.07
13429,Sara Rodriguez,Chocolate Cake,5,2023-01-30 15:51:37,47.37,236.85
58206,Gwendolyn Clayton,Coffee,3,2023-10-08 09:03:36,25.55,76.65
36801,Julie Wilson,Ice Cream,4,2023-06-18 18:00:18,39.25,157.0
7345,Kelly Rodriguez,Pasta,1,2023-03-31 23:31:50,9.19,9.19
93020,Bianca West,Coffee,2,2023-01-25 06:54:17,39.48,78.96
94454,Edward Woods,Steak,5,2023-08-27 07:54:23,40.17,200.85
21405,Henry Medina,Chicken Wings,5,2023-04-11 14:55:32,30.62,153.1
3098,Jesse Guzman,Steak,4,2023-06-18 10:30:21,48.85,195.4
28965,John Phillips,Chocolate Cake,4,2023-09-16 14:58:32,39.27,157.08
59994,Paula Lynch,Chicken Wings,1,2023-05-01 11:02:37,25.3,25.3
22343,Virginia Delgado,Chicken Wings,3,2023-08-06 10:50:32,18.85,56.55
43925,Ryan Daniel,Garlic Bread,5,2023-06-04 03:43:38,18.77,93.85
66849,Edward Conley,Chicken Wings,2,2023-05-10 13:20:56,42.86,85.72
97936,Diana Thomas,Beer,4,2023-06-08 00:29:15,5.74,22.96
67684,Cynthia Williams,Chocolate Cake,3,2023-04-11 18:38:00,46.66,139.98
80473,Andre Wilson,Spring Rolls,1,2023-11-25 05:44:46,40.5,40.5
94886,Cassandra Fuller,Garlic Bread,5,2023-07-25 02:22:17,26.31,131.55
98674,Michael Chen,Wine,1,2023-08-26 20:49:59,18.86,18.86
34149,Isaac Hernandez,Beer,3,2023-03-04 01:14:01,49.01,147.03
90745,Juan Collins,Wine,3,2023-10-10 07:04:58,5.41,16.23
9071,Megan Diaz,Pasta,5,2023-11-08 21:47:34,25.27,126.35
74473,Cole Contreras,Pizza,3,2023-07-20 17:07:49,19.99,59.97
14692,Lisa Walker,Cheesecake,3,2023-11-10 13:12:43,27.0,81.0
19175,Miguel Fowler,Beer,4,2023-05-16 21:05:32,21.46,85.84
46249,Herbert Mayo,Steak,1,2023-12-05 04:34:24,42.33,42.33
35899,Cindy Joseph,Chicken Wings,5,2023-09-26 18:44:31,29.59,147.95
15790,Jesse Miller,Spring Rolls,1,2023-06-06 09:09:52,36.31,36.31
78340,Alexa Velazquez,Pizza,4,2023-02-14 08:15:07,47.12,188.48
21227,Glenn Salazar,Garlic Bread,5,2023-08-04 00:57:45,16.53,82.65
29128,Michelle Davidson,Chicken Wings,5,2023-04-06 18:53:18,29.5,147.5
6097,Bailey Eaton,Coffee,4,2023-07-27 13:00:55,38.46,153.84
23042,David Baker,Coffee,1,2023-09-14 05:17:07,34.72,34.72
32311,Sarah Molina,Soda,2,2023-02-01 23:35:37,34.05,68.1
68254,Ann Rich,Pasta,1,2023-06-21 19:53:29,27.41,27.41
7156,Kelly Gonzalez,Coffee,1,2023-05-21 10:57:15,37.3,37.3
8317,Elizabeth Wilson,Soda,4,2023-09-30 16:59:15,41.45,165.8
97259,Tyler Davis,Cheesecake,5,2023-03-01 11:28:54,36.43,182.15
58988,Ashley Robinson,Chicken Wings,4,2023-12-14 16:29:05,24.06,96.24
60784,Michael Johnson,Pizza,2,2023-03-11 19:00:20,24.09,48.18
90266,Steven Zamora,Spring Rolls,1,2023-05-22 04:02:00,27.36,27.36
29251,Sarah Gibson,Ice Cream,4,2023-04-30 04:59:40,29.49,117.96
48408,Gabriel Silva,Coffee,3,2023-12-11 08:47:09,11.24,33.72
92797,Eric Young,Steak,3,2023-04-28 13:22:30,15.0,45.0
50981,Rachel Reed,Pasta,4,2023-08-26 06:27:34,11.6,46.4
22420,Courtney Thomas,Garlic Bread,3,2023-10-29 03:43:07,48.44,145.32
65882,Luke Reyes,Steak,5,2023-08-15 16:19:36,43.57,217.85
18378,Christopher Peterson,Garlic Bread,4,2023-03-21 23:12:09,14.19,56.76
80411,Matthew Shepard,Chicken Wings,1,2023-07-01 09:07:49,20.31,20.31
68004,Sherri Cox,Spring Rolls,5,2023-11-09 00:35:59,10.22,51.1
99168,Richard Lawson,Coffee,4,2023-11-10 23:07:44,38.01,152.04
79568,Tracy Miller,Pizza,2,2023-12-02 23:23:21,24.24,48.48
35414,Ashley Gates,Chocolate Cake,3,2023-04-17 17:29:21,49.67,149.01
39390,George Mosley,Pizza,1,2023-01-26 17:04:36,26.17,26.17
44276,Jerry Hamilton,Beer,5,2023-12-13 21:52:17,36.58,182.9
40232,Shannon Greene,Steak,4,2023-01-01 23:30:36,6.41,25.64
63028,Thomas Robinson,Steak,4,2023-01-28 04:39:11,45.9,183.6
24533,Julia Mason,Beer,1,2023-07-18 04:23:12,14.72,14.72
44105,Andrew Nolan,Ice Cream,2,2023-09-03 23:41:15,41.62,83.24
49856,Jeremy Smith,Ice Cream,2,2023-03-03 02:36:40,28.23,56.46
3007,Jonathan Sullivan,Pizza,2,2023-07-13 01:45:06,16.17,32.34
81140,Deborah Fields,Pizza,3,2023-02-26 01:12:25,13.98,41.94
16367,David Jones MD,Beer,4,2023-07-24 10:02:48,47.92,191.68
10151,Gordon Fisher,Pizza,4,2023-10-04 19:05:43,8.54,34.16
17329,Juan Walker,Chicken Wings,5,2023-04-11 05:34:50,26.48,132.4
20142,Dr. Cynthia Williams,Chocolate Cake,5,2023-02-16 05:30:20,21.91,109.55
81482,David Wallace,Cheesecake,3,2023-09-21 19:25:32,26.61,79.83
53508,Jennifer Simpson,Ice Cream,3,2023-10-04 21:44:30,44.89,134.67
26214,Sherri Thompson,Cheesecake,5,2023-07-05 08:10:16,31.42,157.1
12069,Joseph Morrow,Coffee,3,2023-11-02 09:01:08,17.19,51.57
431,Angela Brown,Cheesecake,4,2023-12-01 11:52:49,22.48,89.92
11184,Tracey Mccoy,Cheesecake,3,2023-11-24 18:11:07,23.1,69.3
35463,Denise Fitzgerald,Cheesecake,4,2023-10-19 12:07:02,27.37,109.48
30894,Joanna Hines,Chocolate Cake,5,2023-10-14 23:47:43,43.78,218.9
71565,Destiny Escobar,Ice Cream,4,2023-11-13 08:01:55,29.95,119.8
55220,Anthony Gilbert,Cheesecake,1,2023-08-27 21:25:21,26.99,26.99
24163,Alison Reyes,Wine,2,2023-10-01 14:10:31,24.53,49.06
67656,Rachel Anderson,Cheesecake,3,2023-05-28 17:58:56,36.7,110.1
25584,Cynthia Mcdowell,Garlic Bread,5,2023-10-11 18:55:36,32.6,163.0
21659,Bryan Gutierrez,Cheesecake,4,2023-06-24 00:21:22,27.75,111.0
56217,Charles Solis,Spring Rolls,1,2023-10-16 13:08:02,33.56,33.56
55842,Jason Green,Chocolate Cake,3,2023-02-01 18:15:21,31.12,93.36
2803,John Kane,Soda,1,2023-11-19 01:59:30,13.93,13.93
69954,Jose Jones,Chicken Wings,2,2023-03-09 07:16:37,36.54,73.08
99421,Jim Whitaker,Pizza,1,2023-12-19 05:18:52,19.26,19.26
48961,Kimberly Hicks,Chocolate Cake,2,2023-05-27 21:14:52,39.55,79.1
12054,Jonathan Miller,Wine,3,2023-09-19 14:29:02,36.71,110.13
36015,Mark Greene,Spring Rolls,3,2023-12-01 12:41:34,46.44,139.32
24792,Melinda Diaz,Steak,5,2023-07-15 22:44:14,6.28,31.4
43213,Emily Stewart,Pizza,5,2023-07-27 13:39:49,16.54,82.7
39714,Stephen Stevens,Coffee,4,2023-03-28 13:31:23,5.16,20.64
56564,Lauren Horn,Spring Rolls,5,2023-05-20 04:46:06,11.1,55.5
73166,Rebecca Orozco,Chocolate Cake,2,2023-06-08 22:31:40,28.83,57.66
14068,Jessica Bennett,Pizza,4,2023-12-25 12:22:24,13.3,53.2
72653,Ivan Long,Beer,4,2023-05-10 01:42:47,43.9,175.6
11100,Cynthia Jones,Coffee,1,2023-06-21 11:33:43,38.76,38.76
89484,Jacob Cummings,Ice Cream,4,2023-11-14 20:05:34,40.62,162.48
55816,Kayla Martin,Beer,4,2023-07-22 14:50:21,28.86,115.44
97555,Jonathan Freeman,Pizza,5,2023-11-01 22:21:08,6.14,30.7
38576,Curtis Moon,Soda,2,2023-04-16 02:23:11,45.78,91.56
94085,Connor Rodriguez,Coffee,2,2023-04-28 22:00:31,18.53,37.06
89678,Nicholas Wilson,Wine,4,2023-02-12 13:15:36,47.76,191.04
95776,Timothy Frederick,Pizza,2,2023-09-12 09:04:51,36.16,72.32
2914,Jennifer Cochran,Chicken Wings,4,2023-02-18 11:36:42,34.74,138.96
39139,Daniel Jenkins,Chicken Wings,3,2023-02-05 05:01:38,18.1,54.3
29654,Larry Taylor,Beer,3,2023-03-29 12:15:07,26.13,78.39
34175,Gina Harris,Steak,2,2023-06-13 15:38:48,33.3,66.6
55183,Kimberly Miller,Burger,3,2023-01-21 16:57:42,5.22,15.66
85656,Felicia Durham,Pasta,5,2023-11-19 20:26:00,20.94,104.7
50987,Renee Martin,Spring Rolls,1,2023-02-06 01:15:22,11.75,11.75
38180,Andrew Love,Cheesecake,2,2023-09-14 18:55:22,17.32,34.64
51234,Steve Jones,Spring Rolls,4,2023-08-28 01:47:33,38.29,153.16
7669,Matthew Taylor MD,Chocolate Cake,1,2023-07-05 11:50:24,48.81,48.81
84670,Aaron Stewart,Chicken Wings,1,2023-07-22 05:26:20,28.96,28.96
65919,Melissa Wood,Garlic Bread,4,2023-08-27 20:35:53,5.8,23.2
10092,Veronica Wheeler,Chicken Wings,1,2023-12-14 11:57:30,48.72,48.72
98662,Zachary Smith,Spring Rolls,3,2023-09-12 19:41:03,7.32,21.96
34624,Julie Baker,Ice Cream,3,2023-07-01 20:00:04,17.17,51.51
60682,Ronald Walsh,Garlic Bread,1,2023-02-22 07:23:44,20.08,20.08
22146,Kristie Powers,Soda,5,2023-10-24 15:35:10,21.63,108.15
58929,Stacy Williams,Wine,2,2023-04-10 17:16:11,22.29,44.58
46866,Monica Perry,Ice Cream,2,2023-06-13 05:32:54,16.83,33.66
21825,Colin Bowman,Chicken Wings,4,2023-12-30 23:39:09,45.55,182.2
7561,David Brown,Cheesecake,5,2023-06-23 19:24:51,7.18,35.9
78721,Robert Krueger,Spring Rolls,4,2023-06-08 20:14:20,7.8,31.2
35613,Leslie Lewis,Chocolate Cake,2,2023-03-14 00:37:44,42.03,84.06
99689,Catherine Rowe,Ice Cream,4,2023-05-14 01:22:32,39.38,157.52
84601,Betty Williamson,Coffee,1,2023-03-10 15:57:33,41.84,41.84
87901,John Davis,Steak,4,2023-04-26 08:42:28,13.68,54.72
43308,Vickie Scott,Soda,3,2023-04-07 07:41:07,45.73,137.19
77674,Michael Durham,Garlic Bread,5,2023-11-02 18:42:43,34.85,174.25
97714,Alan Stanton,Garlic Bread,4,2023-03-30 18:47:51,26.81,107.24
10204,Michael Williams,Steak,4,2023-04-23 23:12:26,22.34,89.36
49753,Anthony Dodson,Spring Rolls,2,2023-02-17 04:01:35,10.65,21.3
91195,William Greene,Garlic Bread,1,2023-02-06 14:35:37,27.4,27.4
37491,Ryan Barron,Garlic Bread,4,2023-11-20 03:47:43,39.73,158.92
9608,Dwayne Berger,Coffee,3,2023-02-28 11:29:29,46.73,140.19
84050,Charles Williams,Steak,4,2023-02-08 22:39:49,34.89,139.56
30042,Eric Skinner,Chocolate Cake,2,2023-08-18 06:26:40,35.97,71.94
90005,Christopher Hodge,Ice Cream,5,2023-11-08 21:27:30,24.84,124.2
48753,Scott Andrews,Beer,1,2023-08-24 03:44:13,25.2,25.2
36363,Kayla Jackson,Cheesecake,4,2023-05-11 08:20:24,12.41,49.64
34914,Bryan Calhoun,Wine,5,2023-10-18 23:03:07,48.77,243.85
98112,Billy Morrow,Ice Cream,2,2023-03-27 07:58:06,8.21,16.42
22281,Jeanne Johnson,Pizza,5,2023-05-26 22:11:02,16.03,80.15
77192,Bobby Fisher,Chicken Wings,5,2023-05-11 16:51:35,21.85,109.25
12927,Jeff Huerta,Ice Cream,5,2023-11-06 17:51:59,39.21,196.05
55444,Ryan Stevens,Spring Rolls,1,2023-08-23 07:39:05,45.28,45.28
49065,William Mcclain,Steak,5,2023-04-25 12:37:57,30.91,154.55
64093,Tanya Collins,Soda,3,2023-02-23 02:59:22,46.09,138.27
9245,Dennis Evans,Soda,2,2023-09-20 15:41:28,45.19,90.38
7,Ashley Lopez,Pasta,4,2023-05-26 01:33:23,23.31,93.24
90533,Summer Nixon,Pizza,4,2023-05-31 23:01:26,26.43,105.72
11561,Michael Mitchell MD,Pizza,5,2023-10-02 21:43:51,37.58,187.9
22959,Stephen Green,Chicken Wings,4,2023-11-24 06:10:12,33.38,133.52
4038,Joel Hicks,Spring Rolls,4,2023-04-25 10:14:18,44.07,176.28
8567,Patricia Ewing,Spring Rolls,4,2023-03-20 11:09:43,12.94,51.76
76326,Erik Miller,Pizza,1,2023-02-01 18:20:07,42.11,42.11
56944,David Harris,Cheesecake,3,2023-04-08 22:38:26,26.61,79.83
76269,Matthew Bell,Steak,2,2023-12-27 00:58:19,38.63,77.26
34675,Kayla Davila,Cheesecake,2,2023-04-27 19:37:04,36.42,72.84
36312,Ashley Huffman,Pizza,3,2023-07-18 21:56:49,17.18,51.54
73896,Shawna Mcgee,Coffee,2,2023-02-05 19:29:53,39.41,78.82
14140,Amanda Brown,Ice Cream,5,2023-09-24 01:48:10,32.85,164.25
93750,Andrew Leach,Coffee,4,2023-01-22 04:36:43,12.16,48.64
86802,Natalie Hoffman,Chocolate Cake,3,2023-07-14 12:39:38,18.92,56.76
47216,Donna Vasquez,Coffee,1,2023-09-18 17:41:28,19.62,19.62
87489,Marc Burnett,Cheesecake,1,2023-12-26 11:46:09,18.58,18.58
64416,Lawrence Perry,Wine,1,2023-10-20 15:43:15,16.88,16.88
84246,Justin Collins,Spring Rolls,5,2023-06-12 12:43:34,16.53,82.65
90685,Laurie Gonzalez,Burger,2,2023-11-16 10:38:51,11.6,23.2
64687,Corey Moon,Garlic Bread,4,2023-06-21 07:39:45,38.7,154.8
44530,Paul Browning,Soda,5,2023-09-20 19:14:24,29.53,147.65
45958,Angela Morgan,Pasta,2,2023-12-29 10:41:04,17.78,35.56
34857,Sarah Sparks,Pizza,5,2023-01-04 17:52:11,48.07,240.35
46917,Timothy Cooley,Beer,2,2023-11-23 17:35:10,44.68,89.36
57111,Erica Medina,Ice Cream,4,2023-09-09 01:01:19,6.36,25.44
49695,Martha Black,Steak,5,2023-06-27 15:27:50,48.56,242.8
58439,Samantha King,Wine,2,2023-11-12 18:00:21,15.03,30.06
19045,Cheryl Sandoval,Cheesecake,5,2023-09-18 23:35:39,5.38,26.9
72419,Lucas Williams,Soda,3,2023-10-21 00:05:13,23.82,71.46
31385,Benjamin Smith,Pizza,1,2023-05-19 10:48:20,32.4,32.4
98523,Daniel Reeves,Ice Cream,2,2023-09-07 11:06:57,24.89,49.78
72377,Brittney Patterson,Burger,4,2023-04-26 23:17:14,37.85,151.4
78657,Nicholas Skinner,Ice Cream,1,2023-03-05 11:31:39,31.11,31.11
18509,April Brown,Coffee,2,2023-06-28 02:49:38,27.23,54.46
41894,Fernando Perez,Chocolate Cake,4,2023-04-19 17:52:43,26.63,106.52
60276,Carrie Delgado,Burger,1,2023-01-17 19:15:54,40.88,40.88
32425,Megan Roberts,Burger,3,2023-12-04 11:29:24,43.97,131.91
5908,Kevin Simpson,Coffee,3,2023-02-04 20:32:19,45.82,137.46
70790,Taylor Wang,Chicken Wings,1,2023-12-25 03:07:59,42.65,42.65
72984,Joseph Moreno,Beer,5,2023-09-08 06:25:59,11.85,59.25
45362,Alexander Cooper,Pasta,2,2023-05-16 06:36:16,8.23,16.46
45333,Anna Eaton,Pasta,5,2023-05-12 07:37:20,28.97,144.85
72258,Nathaniel Davis,Cheesecake,5,2023-11-14 10:45:04,23.04,115.2
86551,Tyler Barnes,Pizza,4,2023-09-09 22:32:28,31.93,127.72
96087,Katie Jones,Beer,3,2023-01-09 05:48:57,8.95,26.85
31122,Catherine Mccormick,Chicken Wings,4,2023-07-07 17:10:51,44.16,176.64
63300,Victoria May,Chicken Wings,1,2023-05-26 07:58:20,29.73,29.73
27889,Elizabeth Gonzalez,Cheesecake,4,2023-04-02 20:56:45,26.03,104.12
10641,Anita White,Pasta,5,2023-07-30 18:04:06,20.17,100.85
4488,Martha Sharp,Beer,5,2023-03-07 23:43:30,33.13,165.65
49978,Nicole Trujillo,Pizza,3,2023-02-10 05:52:36,15.82,47.46
78514,Ethan Perez,Coffee,2,2023-12-12 05:28:44,28.55,57.1
41198,Tara Ashley,Chocolate Cake,2,2023-11-02 06:48:45,21.23,42.46
47382,Steven Jones,Chocolate Cake,2,2023-04-15 20:06:18,39.26,78.52
9481,Margaret Mcmillan,Garlic Bread,5,2023-05-30 02:00:33,31.78,158.9
94582,Ryan Taylor,Burger,5,2023-02-16 12:31:29,7.2,36.0
73736,John Bennett,Soda,1,2023-08-02 11:55:09,45.2,45.2
81509,Brian Garcia,Chocolate Cake,4,2023-05-03 12:05:49,34.49,137.96
88649,Daniel Church,Pizza,1,2023-08-15 15:14:59,42.39,42.39
28666,Breanna Berry,Pasta,3,2023-06-09 03:25:54,6.48,19.44
80033,Michelle Perez,Chocolate Cake,4,2023-02-02 20:54:35,31.94,127.76
72681,Brett Hicks,Pasta,5,2023-04-10 00:05:24,39.29,196.45
2382,David Allen,Chocolate Cake,4,2023-12-26 10:35:04,31.07,124.28
23845,Derek Ballard,Chicken Wings,2,2023-10-26 04:45:09,43.67,87.34
75954,Matthew Walker,Soda,2,2023-07-12 00:38:13,47.79,95.58
17718,Robert Gutierrez,Garlic Bread,2,2023-07-10 19:15:02,38.32,76.64
87762,Sierra Rodriguez,Steak,2,2023-07-31 16:10:00,11.34,22.68
42049,Melissa French,Pizza,4,2023-02-04 03:37:46,37.19,148.76
42151,Joseph Mcdaniel,Beer,2,2023-02-04 02:24:42,44.33,88.66
25623,James Brown,Ice Cream,2,2023-01-01 21:08:39,33.93,67.86
99001,Crystal Salinas,Chicken Wings,4,2023-01-26 19:37:48,6.02,24.08
55127,Ms. Amanda Nolan,Wine,4,2023-07-09 14:22:45,30.54,122.16
30703,Marisa Price,Soda,2,2023-08-01 09:50:55,5.8,11.6
27188,Nicole Bailey,Ice Cream,2,2023-06-26 01:03:15,9.45,18.9
41478,Scott Williams,Beer,4,2023-06-09 10:51:22,34.76,139.04
50147,Juan Nichols,Cheesecake,2,2023-11-03 12:14:13,13.79,27.58
47153,Emily Jackson DDS,Beer,1,2023-05-21 15:10:57,15.87,15.87
67680,Stephanie Curry,Ice Cream,5,2023-04-09 06:20:42,32.79,163.95
19191,Jennifer Ward,Chicken Wings,5,2023-05-10 16:04:07,20.11,100.55
1604,Austin Alvarez,Chocolate Cake,1,2023-11-21 09:21:16,39.0,39.0
27681,Timothy Brown,Soda,2,2023-06-30 15:11:17,48.07,96.14
78643,Katherine Davis,Chocolate Cake,3,2023-11-05 10:19:31,26.95,80.85
30440,David Wagner,Wine,5,2023-04-13 10:40:40,8.08,40.4
36107,Maria Floyd MD,Pasta,4,2023-09-27 18:52:31,20.66,82.64
28542,Christopher Brown,Spring Rolls,5,2023-08-25 02:54:29,10.36,51.8
27304,Stephen Rodriguez,Garlic Bread,5,2023-08-07 16:32:08,5.61,28.05
39302,William Arroyo,Ice Cream,1,2023-02-23 04:50:17,9.16,9.16
55047,Kevin Johnson,Coffee,5,2023-04-26 10:38:18,8.65,43.25
6724,Jeanne Bowman,Beer,2,2023-06-25 09:05:44,42.55,85.1
98275,Wendy West,Ice Cream,2,2023-01-01 21:03:36,29.53,59.06
91302,Samantha Petersen,Garlic Bread,5,2023-04-20 11:45:38,45.29,226.45
69216,Christopher Fletcher,Chicken Wings,2,2023-08-19 06:10:40,21.06,42.12
48997,Jason Bishop,Steak,1,2023-07-04 04:09:46,25.99,25.99
57541,Jessica Wallace,Burger,1,2023-09-09 20:54:53,37.4,37.4
48092,Dr. Lauren Smith,Spring Rolls,3,2023-04-29 13:33:23,32.74,98.22
77383,Emily Byrd,Beer,3,2023-04-14 04:03:10,21.99,65.97
